ip,cidr,hostname,owner,note,status
172.16.0.77,172.16.0.0/22,vpn-vpn-076.corp.example.com,Security,VPN client pool — Security,reserved
172.16.0.78,172.16.0.0/22,vpn-vpn-077.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.79,172.16.0.0/22,vpn-vpn-078.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.80,172.16.0.0/22,vpn-vpn-079.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.81,172.16.0.0/22,vpn-vpn-080.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.82,172.16.0.0/22,vpn-vpn-081.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.83,172.16.0.0/22,vpn-vpn-082.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.84,172.16.0.0/22,vpn-vpn-083.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.85,172.16.0.0/22,vpn-vpn-084.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.86,172.16.0.0/22,vpn-vpn-085.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.87,172.16.0.0/22,vpn-vpn-086.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.88,172.16.0.0/22,vpn-vpn-087.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.89,172.16.0.0/22,vpn-vpn-088.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.90,172.16.0.0/22,vpn-vpn-089.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.91,172.16.0.0/22,vpn-vpn-090.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.92,172.16.0.0/22,vpn-vpn-091.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.93,172.16.0.0/22,vpn-vpn-092.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.94,172.16.0.0/22,vpn-vpn-093.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.95,172.16.0.0/22,vpn-vpn-094.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.96,172.16.0.0/22,vpn-vpn-095.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.97,172.16.0.0/22,vpn-vpn-096.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.98,172.16.0.0/22,vpn-vpn-097.corp.example.com,Security,VPN client pool — IT Infrastructure,reserved
172.16.0.99,172.16.0.0/22,vpn-vpn-098.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.100,172.16.0.0/22,vpn-vpn-099.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.101,172.16.0.0/22,vpn-vpn-100.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.102,172.16.0.0/22,vpn-vpn-101.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.103,172.16.0.0/22,vpn-vpn-102.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.104,172.16.0.0/22,vpn-vpn-103.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.105,172.16.0.0/22,vpn-vpn-104.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.106,172.16.0.0/22,vpn-vpn-105.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.107,172.16.0.0/22,vpn-vpn-106.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.108,172.16.0.0/22,vpn-vpn-107.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.109,172.16.0.0/22,vpn-vpn-108.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.110,172.16.0.0/22,vpn-vpn-109.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.111,172.16.0.0/22,vpn-vpn-110.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.112,172.16.0.0/22,vpn-vpn-111.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.113,172.16.0.0/22,vpn-vpn-112.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.114,172.16.0.0/22,vpn-vpn-113.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.115,172.16.0.0/22,vpn-vpn-114.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.116,172.16.0.0/22,vpn-vpn-115.corp.example.com,Security,VPN client pool — IT Infrastructure,reserved
172.16.0.117,172.16.0.0/22,vpn-vpn-116.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.118,172.16.0.0/22,vpn-vpn-117.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.119,172.16.0.0/22,vpn-vpn-118.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.120,172.16.0.0/22,vpn-vpn-119.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.121,172.16.0.0/22,vpn-vpn-120.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.122,172.16.0.0/22,vpn-vpn-121.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.123,172.16.0.0/22,vpn-vpn-122.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.124,172.16.0.0/22,vpn-vpn-123.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.125,172.16.0.0/22,vpn-vpn-124.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.126,172.16.0.0/22,vpn-vpn-125.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.127,172.16.0.0/22,vpn-vpn-126.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.128,172.16.0.0/22,vpn-vpn-127.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.129,172.16.0.0/22,vpn-vpn-128.corp.example.com,Security,VPN client pool — IT Infrastructure,reserved
172.16.0.130,172.16.0.0/22,vpn-vpn-129.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.131,172.16.0.0/22,vpn-vpn-130.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.132,172.16.0.0/22,vpn-vpn-131.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.133,172.16.0.0/22,vpn-vpn-132.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.134,172.16.0.0/22,vpn-vpn-133.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.135,172.16.0.0/22,vpn-vpn-134.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.136,172.16.0.0/22,vpn-vpn-135.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.137,172.16.0.0/22,vpn-vpn-136.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.138,172.16.0.0/22,vpn-vpn-137.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.139,172.16.0.0/22,vpn-vpn-138.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.140,172.16.0.0/22,vpn-vpn-139.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.141,172.16.0.0/22,vpn-vpn-140.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.142,172.16.0.0/22,vpn-vpn-141.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.143,172.16.0.0/22,vpn-vpn-142.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.144,172.16.0.0/22,vpn-vpn-143.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.145,172.16.0.0/22,vpn-vpn-144.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.146,172.16.0.0/22,vpn-vpn-145.corp.example.com,Security,VPN client pool — IT Infrastructure,reserved
172.16.0.147,172.16.0.0/22,vpn-vpn-146.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.148,172.16.0.0/22,vpn-vpn-147.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.149,172.16.0.0/22,vpn-vpn-148.corp.example.com,Security,VPN client pool — IT Infrastructure,reserved
172.16.0.150,172.16.0.0/22,vpn-vpn-149.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.151,172.16.0.0/22,vpn-vpn-150.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.152,172.16.0.0/22,vpn-vpn-151.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.153,172.16.0.0/22,vpn-vpn-152.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.154,172.16.0.0/22,vpn-vpn-153.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.155,172.16.0.0/22,vpn-vpn-154.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.156,172.16.0.0/22,vpn-vpn-155.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.157,172.16.0.0/22,vpn-vpn-156.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.158,172.16.0.0/22,vpn-vpn-157.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.159,172.16.0.0/22,vpn-vpn-158.corp.example.com,Security,VPN client pool — IT Infrastructure,reserved
172.16.0.160,172.16.0.0/22,vpn-vpn-159.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.161,172.16.0.0/22,vpn-vpn-160.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.162,172.16.0.0/22,vpn-vpn-161.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.163,172.16.0.0/22,vpn-vpn-162.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.164,172.16.0.0/22,vpn-vpn-163.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.165,172.16.0.0/22,vpn-vpn-164.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.166,172.16.0.0/22,vpn-vpn-165.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.167,172.16.0.0/22,vpn-vpn-166.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.168,172.16.0.0/22,vpn-vpn-167.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.169,172.16.0.0/22,vpn-vpn-168.corp.example.com,Security,VPN client pool — IT Infrastructure,reserved
172.16.0.170,172.16.0.0/22,vpn-vpn-169.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.171,172.16.0.0/22,vpn-vpn-170.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.172,172.16.0.0/22,vpn-vpn-171.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.173,172.16.0.0/22,vpn-vpn-172.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.174,172.16.0.0/22,vpn-vpn-173.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.175,172.16.0.0/22,vpn-vpn-174.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.176,172.16.0.0/22,vpn-vpn-175.corp.example.com,Security,VPN client pool — Security,reserved
172.16.0.177,172.16.0.0/22,vpn-vpn-176.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.178,172.16.0.0/22,vpn-vpn-177.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.179,172.16.0.0/22,vpn-vpn-178.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.180,172.16.0.0/22,vpn-vpn-179.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.181,172.16.0.0/22,vpn-vpn-180.corp.example.com,Security,VPN client pool — Security,reserved
172.16.0.182,172.16.0.0/22,vpn-vpn-181.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.183,172.16.0.0/22,vpn-vpn-182.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.184,172.16.0.0/22,vpn-vpn-183.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.185,172.16.0.0/22,vpn-vpn-184.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.186,172.16.0.0/22,vpn-vpn-185.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.187,172.16.0.0/22,vpn-vpn-186.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.188,172.16.0.0/22,vpn-vpn-187.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.189,172.16.0.0/22,vpn-vpn-188.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.190,172.16.0.0/22,vpn-vpn-189.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.191,172.16.0.0/22,vpn-vpn-190.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.192,172.16.0.0/22,vpn-vpn-191.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.193,172.16.0.0/22,vpn-vpn-192.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.194,172.16.0.0/22,vpn-vpn-193.corp.example.com,Security,VPN client pool — Security,reserved
172.16.0.195,172.16.0.0/22,vpn-vpn-194.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.196,172.16.0.0/22,vpn-vpn-195.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.197,172.16.0.0/22,vpn-vpn-196.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.198,172.16.0.0/22,vpn-vpn-197.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.199,172.16.0.0/22,vpn-vpn-198.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.200,172.16.0.0/22,vpn-vpn-199.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.201,172.16.0.0/22,vpn-vpn-200.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.202,172.16.0.0/22,vpn-vpn-201.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.203,172.16.0.0/22,vpn-vpn-202.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.204,172.16.0.0/22,vpn-vpn-203.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.205,172.16.0.0/22,vpn-vpn-204.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.206,172.16.0.0/22,vpn-vpn-205.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.207,172.16.0.0/22,vpn-vpn-206.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.208,172.16.0.0/22,vpn-vpn-207.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.209,172.16.0.0/22,vpn-vpn-208.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.210,172.16.0.0/22,vpn-vpn-209.corp.example.com,Security,VPN client pool — Network Ops,reserved
172.16.0.211,172.16.0.0/22,vpn-vpn-210.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.212,172.16.0.0/22,vpn-vpn-211.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.213,172.16.0.0/22,vpn-vpn-212.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.214,172.16.0.0/22,vpn-vpn-213.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.215,172.16.0.0/22,vpn-vpn-214.corp.example.com,Security,VPN client pool — Security,reserved
172.16.0.216,172.16.0.0/22,vpn-vpn-215.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.217,172.16.0.0/22,vpn-vpn-216.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.218,172.16.0.0/22,vpn-vpn-217.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.219,172.16.0.0/22,vpn-vpn-218.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.220,172.16.0.0/22,vpn-vpn-219.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.221,172.16.0.0/22,vpn-vpn-220.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.222,172.16.0.0/22,vpn-vpn-221.corp.example.com,Security,VPN client pool — R&D,reserved
172.16.0.223,172.16.0.0/22,vpn-vpn-222.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.224,172.16.0.0/22,vpn-vpn-223.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.225,172.16.0.0/22,vpn-vpn-224.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.226,172.16.0.0/22,vpn-vpn-225.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.227,172.16.0.0/22,vpn-vpn-226.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.228,172.16.0.0/22,vpn-vpn-227.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.229,172.16.0.0/22,vpn-vpn-228.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.230,172.16.0.0/22,vpn-vpn-229.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.231,172.16.0.0/22,vpn-vpn-230.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.232,172.16.0.0/22,vpn-vpn-231.corp.example.com,Security,VPN client pool — Marketing,reserved
172.16.0.233,172.16.0.0/22,vpn-vpn-232.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.234,172.16.0.0/22,vpn-vpn-233.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.235,172.16.0.0/22,vpn-vpn-234.corp.example.com,Security,VPN client pool — Facilities,reserved
172.16.0.236,172.16.0.0/22,vpn-vpn-235.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.237,172.16.0.0/22,vpn-vpn-236.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.238,172.16.0.0/22,vpn-vpn-237.corp.example.com,Security,VPN client pool — Finance,reserved
172.16.0.239,172.16.0.0/22,vpn-vpn-238.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.240,172.16.0.0/22,vpn-vpn-239.corp.example.com,Security,VPN client pool — Sales,reserved
172.16.0.241,172.16.0.0/22,vpn-vpn-240.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.242,172.16.0.0/22,vpn-vpn-241.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.243,172.16.0.0/22,vpn-vpn-242.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.244,172.16.0.0/22,vpn-vpn-243.corp.example.com,Security,VPN client pool — Security,reserved
172.16.0.245,172.16.0.0/22,vpn-vpn-244.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.246,172.16.0.0/22,vpn-vpn-245.corp.example.com,Security,VPN client pool — Helpdesk,reserved
172.16.0.247,172.16.0.0/22,vpn-vpn-246.corp.example.com,Security,VPN client pool — Legal,reserved
172.16.0.248,172.16.0.0/22,vpn-vpn-247.corp.example.com,Security,VPN client pool — Executive,reserved
172.16.0.249,172.16.0.0/22,vpn-vpn-248.corp.example.com,Security,VPN client pool — Procurement,reserved
172.16.0.250,172.16.0.0/22,vpn-vpn-249.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.251,172.16.0.0/22,vpn-vpn-250.corp.example.com,Security,VPN client pool — Compliance,reserved
172.16.0.252,172.16.0.0/22,vpn-vpn-251.corp.example.com,Security,VPN client pool — DevOps,reserved
172.16.0.253,172.16.0.0/22,vpn-vpn-252.corp.example.com,Security,VPN client pool — HR,reserved
172.16.0.254,172.16.0.0/22,vpn-vpn-253.corp.example.com,Security,VPN client pool — HR,reserved
